codice_cliente,Luogo di Residenza,Indirizzo,Metratura,Sistema_Allarme
18126,San Lorenzo Colli,"Via Dante, 2",70,True
18127,Giudecca,"Corso Vittorio Emanuele II, 85",86,True
18128,Villa Di Briano,"Via XX Settembre, 122",84,False
18130,Ancona,"Via XX Settembre, 147",166,False
18133,Frangarto,"Via Dante, 145",56,False
18139,San Marco La Catola,"Via Kennedy, 87",106,False
18141,San Nicolo' Gerrei,"Corso Italia, 123",108,False
18143,Bari,"Via Cognetti, 8",146,True
18144,Napoli,"Corso Umberto I, 12",155,False
18146,Bergamo,"Via Sant'Alessandro, 43",267,False
18147,Firenze,"Borgo San Lorenzo, 17",141,False
18149,Napoli,"Piazza Municipio, 1",84,False
18153,Isolabella,"Via Roma, 103",79,False
18154,Busachi,"Piazza Duomo, 115",126,False
18155,Trieste,"Via Roma, 7",123,False
18159,Cogolo,"Via Mazzini, 84",120,False
18163,Firenze,"Via Roma, 1",108,False
18167,San Paolo Di Civitate,"Via Cavour, 150",139,True
18170,Rigutino,"Corso Vittorio Emanuele II, 57",181,False
18173,Bergamo,"Piazza Vecchia, 8",133,True
18174,Torino,"Via Pietro Micca, 12",188,False
18175,Ossuccio,"Via Roma, 22",137,False
18176,Cavagnolo,"Via Kennedy, 23",199,False
18178,Pineta,"Corso Vittorio Emanuele II, 101",93,False
18179,Genova,"Via San Lorenzo, 17",142,False
18180,Napoli,"Via Duomo, 147",217,False
18181,Bergamo,"Via Colleoni, 9",152,False
18184,Milano,"Via Vigevano, 8",184,True
18185,Genova,"Via Roma, 11",89,False
18186,Qualiano,"Corso Umberto, 102",91,False
18187,Marianopoli,"Via Dante, 110",105,False
18192,Ciro',"Corso Umberto, 99",119,False
18193,Como,"Corso Umberto, 4",130,False
18195,Squillani,"Via XX Settembre, 89",102,False
18196,Bergamo,"Via Colleoni, 9",114,False
18198,Milano,"Via Brera, 6",134,False
18199,Burgeis,"Via Kennedy, 144",113,True
18200,Lecce,"Corso Vittorio Emanuele II, 28",121,True
18202,Macomer,"Via Cavour, 114",85,False
18205,Milano,"Piazza Duomo, 21",139,True
18206,Brescia,"Via Tosio, 12",126,False
18207,Gerocarne,"Via Kennedy, 74",185,False
18209,Braulins,"Via Verdi, 109",87,True
18211,Bergamo,"Corsarola, 3",125,False
18212,Milano,"Corso Venezia, 15",140,False
18214,La Morra,"Via Mazzini, 37",176,False
18217,Casalincontrada,"Via Cavour, 78",240,False
18220,Concei,"Piazza della Repubblica, 135",161,True
18223,Galati Mamertino,"Via Nazionale, 17",99,False
18224,Moncigoli,"Via Marconi, 23",144,False
18225,Bergamo,"Via XX Settembre, 91",147,False
18229,Bari,"Via Amendola, 172",228,False
18231,Spiazzo,"Via Vittorio Emanuele, 107",124,True
18232,Madonna Del Sasso,"Via Verdi, 143",150,True
18233,Ancona,"Via Kennedy, 146",141,True
18234,Brienno,"Via Dante, 52",88,False
18236,Gimigliano,"Via Verdi, 98",132,False
18239,Suelli,"Via XX Settembre, 142",108,False
18240,Katharinaberg,"Piazza della Repubblica, 11",100,True
18243,Milano,"Via Cusani, 10",188,False
18244,Milano,"Via Cusani, 10",242,True
18245,Lecce,"Piazza Sant'Oronzo, 1",188,True
18247,Venezia,"Lista di Spagna, 168",98,False
18249,Ottobiano,"Via XX Settembre, 127",120,False
18252,Trieste,"Via Mazzini, 21",198,True
18255,Napoli,"Via Diaz, 29",127,False
18256,Torino,"Via Monte di Pietà, 16",87,False
18257,Bari,"Via Argiro, 93",156,False
18259,Lecce,"Via Trinchese, 48",152,True
18260,Bodio Lomnago,"Via Roma, 40",216,True
18263,Rifreddo,"Via Vittorio Emanuele, 77",224,False
18265,Cala Liberotto,"Piazza della Repubblica, 32",116,False
18267,Vallesaccarda,"Via XX Settembre, 107",141,False
18269,Modena,"Via Verdi, 126",117,True
18270,La Corte,"Piazza Duomo, 8",136,False
18271,Trieste,"Corso Italia, 6",132,False
18272,Picone,"Via Vittorio Emanuele, 127",214,True
18273,Firenze,"Via Calzaiuoli, 50",167,False
18275,Lecce,"Via Giuseppe Libertini, 4",141,True
18276,Asso,"Corso Umberto, 149",137,False
18277,Valpelline,"Piazza della Repubblica, 145",163,False
18278,Bergamo,"Corsarola, 3",181,False
18280,Fabro Scalo,"Via Vittorio Emanuele, 122",95,True
18281,Tergu,"Corso Italia, 96",242,False
18282,Brescia,"Via San Faustino, 13",119,False
18283,Torino,"Via Maria Vittoria, 3",131,True
18284,Como,"Via Roma, 67",234,False
18286,Mondonuovo,"Via Verdi, 149",249,False
18287,Zugliano,"Via Garibaldi, 38",112,True
18288,Bari,"Via Melo, 253",122,False
18292,Firenze,"Via Nazionale, 22",135,False
18296,Pirri,"Via Dante, 92",130,True
18300,Bergamo,"Via Sant'Alessandro, 43",98,True
18301,Como,"Via Garibaldi, 70",123,False
18302,Granitola,"Corso Umberto, 108",212,True
18303,Antey Saint Andre',"Corso Umberto, 13",95,False
18304,Trieste,"Viale XX Settembre, 28",144,True
18306,Torino,"Via Nizza, 230",219,False
18307,Como,"Corso Vittorio Emanuele II, 20",127,True
18310,Artogne,"Corso Vittorio Emanuele II, 50",128,True
18313,Como,"Via Verdi, 25",166,True
18314,Napoli,"Via dei Mille, 40",111,False
18316,Lecce,"Viale dell'Università, 12",217,True
18321,Santa Maria Imbaro,"Via Nazionale, 81",70,False
18323,Talignano,"Via XX Settembre, 70",117,False
18325,Brescia,"Via Mazzini, 68",101,False
18326,Venezia Mestre,"Corso Umberto, 25",243,True
18329,Pratolino,"Corso Umberto, 37",90,False
18330,Milano,"Via Torino, 45",205,True
18333,Castel Giorgio,"Via Dante, 133",159,False
18334,Clodig,"Via XX Settembre, 96",173,False
18336,Rocca Di Mezzo,"Piazza della Repubblica, 106",123,False
18337,Riva Di Pinerolo,"Via Nazionale, 42",135,False
18338,Como,"Corso Italia, 56",169,True
18339,Mondolfo,"Via Dante, 129",237,True
18343,Reggio Calabria,"Via Osanna, 7",164,True
18344,Lecce,"Via Palmieri, 72",94,True
18345,Villa Bozza,"Corso Vittorio Emanuele II, 137",240,False
18348,Sergnano,"Corso Italia, 107",111,False
18349,Cocullo,"Via Kennedy, 20",176,True
18350,Campo Di Fano,"Corso Italia, 34",250,False
18352,San Bartolomeo In Galdo,"Via Roma, 123",113,True
18353,Como,"Corso Umberto, 80",146,False
18354,Fiumata,"Corso Umberto, 36",122,False
18356,Segromigno In Monte,"Via Kennedy, 134",134,False
18358,Lecce,"Via Umberto I, 13",236,False
18360,Savigliano,"Via Verdi, 78",86,True
18365,Venezia,"Calle Larga XXII Marzo, 2359",159,False
18367,Lequio Berria,"Corso Italia, 57",103,True
18369,Lucignano D'Arbia,"Via Dante, 37",170,False
18370,Venezia,"Ruga Giuffa, 4793",149,False
18371,Glaning,"Piazza Duomo, 79",187,False
18372,Borgo Primo,"Via Dante, 54",135,False
18375,Sprumaro,"Via Dante, 21",131,False
18376,Laghetto Di Castel Gandolfo,"Via Matteotti, 29",105,False
18379,Genova,"Via Garibaldi, 18",223,True
18382,Sassalbo,"Via Roma, 124",212,False
18385,San Martino Canavese,"Via Matteotti, 11",154,False
18386,Ancona,"Via Cavour, 28",110,False
18388,Magre' Di Schio,"Via Garibaldi, 132",122,False
18389,San Bellino,"Via Garibaldi, 121",160,True
18390,Poggio Filippo,"Corso Italia, 65",153,True
18391,Torino,"Via Po, 45",251,False
18394,Favischio,"Via Mazzini, 78",158,False
18395,Torino,"Via Arsenale, 17",98,True
18397,Madonna Di Buja,"Via Roma, 25",107,True
18402,Trieste,"Corso Italia, 6",124,False
18403,Bergamo,"Via Angelo Mai, 5",239,False
18404,Mirabello Di Pavia,"Via Cavour, 52",105,True
18405,Sarcedo,"Via Verdi, 90",207,True
18406,Granerolo,"Via Roma, 24",252,False
18408,Milano,"Corso Venezia, 15",89,False
18409,Mandrogne,"Via Vittorio Emanuele, 149",141,False
18413,Cappadocia,"Corso Umberto, 91",68,False
18414,Bari,"Corso Cavour, 24",106,True
18415,Vacone,"Corso Vittorio Emanuele II, 62",218,True
18416,Como,"Corso Vittorio Emanuele II, 146",236,False
18417,Torino,"Corso Vittorio Emanuele II, 76",153,False
18418,Borgo Rurale Appio,"Corso Italia, 149",148,True
18419,Borgo Sacco,"Via Roma, 136",145,True
18422,Torino,"Via Pietro Micca, 12",113,False
18424,Napoli,"Via Medina, 61",154,False
18426,Villa Caldari,"Via Cavour, 73",182,False
18427,Torino,"Corso Re Umberto, 56",167,True
18430,Napoli,"Via Sanfelice, 17",238,True
18432,San Michele Di Ganzaria,"Via Roma, 26",138,True
18437,Albiano,"Via Cavour, 130",142,False
18439,Scacciano,"Piazza della Repubblica, 94",151,False
18440,Marzano Appio,"Via Verdi, 113",174,False
18441,Botticino Sera,"Corso Italia, 47",100,True
18443,Lecce,"Via Umberto I, 13",85,False
18444,Baraccone,"Via Marconi, 109",121,False
18445,Brescia,"Via Gramsci, 17",99,False
18446,Scorcetoli,"Corso Vittorio Emanuele II, 59",102,False
18447,Como,"Via Matteotti, 29",138,False
18448,Boccadiganda,"Via Nazionale, 32",122,True
18449,Napoli,"Via Foria, 124",156,False
18450,Valvasone Arzene,"Corso Italia, 134",163,False
18452,Metaponto Lido,"Via Dante, 127",80,False
18453,St. Justina/Eppan,"Corso Umberto, 74",133,False
18455,Nasuti,"Via Garibaldi, 22",85,False
18458,San Pierino,"Via Nazionale, 127",107,False
18461,Napoli,"Via Roma, 87",150,False
18462,Bergamo,"Corsarola, 3",101,True
18464,Bolgare,"Via XX Settembre, 117",89,False
18465,Fraconalto,"Via XX Settembre, 114",104,False
18467,Mediano,"Piazza Duomo, 142",145,False
18474,Longobardi,"Via Matteotti, 75",135,False
18475,Gazzano,"Via Matteotti, 49",142,True
18477,Torino,"Corso Vittorio Emanuele II, 76",249,False
18482,Massimino,"Piazza della Repubblica, 95",116,False
18484,Novelle,"Via Verdi, 4",142,True
18485,Muggio',"Piazza della Repubblica, 27",85,True
18487,Firenze,"Piazza Santa Croce, 16",121,True
18490,Trieste,"Via Dante Alighieri, 10",108,False
18492,Napoli,"Via San Gregorio Armeno, 8",209,True
18493,Genova,"Via Garibaldi, 18",126,False
18494,Fabbrica Durini,"Corso Italia, 37",75,True
18495,Sant'Angelo In Grotte,"Via Marconi, 103",110,True
18496,Venezia,"Ruga Giuffa, 4793",111,True
18497,Bergamo,"Via Angelo Mai, 5",121,False
18499,Trieste,"Corso Italia, 6",121,False
18503,Ponte Al Bozzone,"Via Verdi, 17",77,True
18506,Molazzana,"Corso Umberto, 51",95,False
18507,Fornacelle,"Via Nazionale, 52",137,True
18508,Milano,"Via Vigevano, 8",99,False
18511,Milano,"Via Borgogna, 7",158,True
18512,Bettola Di Pozzo D'Adda,"Via Marconi, 32",214,False
18513,Pozzol Groppo,"Piazza Duomo, 109",109,True
18518,Migliandolo,"Piazza della Repubblica, 72",142,False
18520,San Quirico D'Orcia,"Via Vittorio Emanuele, 103",237,True
18523,Torino,"Corso Giulio Cesare, 45",166,False
18526,Reggio Calabria,"Via Filippini, 23",198,True
18528,Firenze,"Piazza Santa Croce, 16",215,False
18530,Rifiano,"Piazza della Repubblica, 131",113,True
18531,Airetta,"Via Vittorio Emanuele, 38",262,False
18532,Torino,"Via Monte di Pietà, 16",220,False
18536,Montelupone,"Corso Italia, 32",112,False
18537,Brescia,"Piazza della Loggia, 1",169,False
18543,Torino,"Piazza Castello, 1",103,False
18545,Bressanvido,"Piazza della Repubblica, 60",127,True
18546,Reggio Calabria,"Via Demetrio Tripepi, 93",112,False
18547,Milano,"Corso Venezia, 15",164,True
18548,Casola,"Via Roma, 26",145,False
18550,Laverda,"Via Garibaldi, 18",137,False
18551,Imer,"Piazza della Repubblica, 7",161,False
18552,Milano,"Via Montenapoleone, 8",115,True
18553,Torino,"Via Cernaia, 23",137,True
18554,Firenze,"Via Cavour, 21",183,False
18559,Torino,"Corso Francia, 123",213,False
18562,Milano,"Via Brera, 6",115,False
18563,Venezia,"Lista di Spagna, 168",161,False
18567,San Michele Extra,"Corso Italia, 20",128,False
18568,Brescia,"Via Mazzini, 68",105,False
18569,Firenze,"Via Faenza, 56",211,False
18570,Mezzocammino,"Via Kennedy, 52",131,False
18572,Rivalta Di Torino,"Via XX Settembre, 128",142,False
18573,Brescia,"Corso Magenta, 62",130,False
18575,Torino,"Via Alfieri, 6",109,False
18576,Venezia,"Fondamenta delle Zattere, 1401",138,True
18577,Milano,"Via Farini, 32",184,False
18580,San Mauro In Valle,"Via Nazionale, 139",143,False
18581,Sarconi,"Via Roma, 9",246,False
18582,Bergamo,"Corsarola, 3",234,True
18584,Cutrofiano,"Corso Italia, 99",136,True
18587,Pietragalla,"Via Kennedy, 81",107,False
18588,Venezia,"Campo San Polo, 2102",113,True
18590,Paciano,"Via Kennedy, 118",94,False
18592,Torino,"Via Po, 45",220,False
18593,Genova,"Via Roma, 11",244,False
18598,Torino,"Corso Re Umberto, 56",196,False
18600,Ahornach,"Via XX Settembre, 43",243,False
18601,Brunella,"Piazza della Repubblica, 111",107,False
18605,Cavallina,"Via Dante, 80",112,False
18606,Napoli,"Via Medina, 61",133,True
18607,Binanuova,"Via Marconi, 125",80,False
18608,Bari,"Via Imbriani, 19",219,True
18609,Godiasco,"Corso Italia, 146",222,True
18614,Como,"Piazza della Repubblica, 142",110,False
18615,Villa San Romualdo,"Piazza della Repubblica, 122",109,True
18616,Napoli,"Via Tribunali, 39",126,True
18617,Sperone,"Via Verdi, 130",135,True
18620,Venezia,"Calle Larga XXII Marzo, 2359",190,True
18623,Somma Vesuviana,"Via Marconi, 68",207,False
18625,Seiano,"Piazza della Repubblica, 97",242,False
18627,Corcagnano,"Corso Umberto, 73",158,False
18633,Lecce,"Via Umberto I, 13",124,False
18636,Cella Monte,"Via Garibaldi, 8",231,False
18637,Como,"Via Garibaldi, 33",122,False
18638,Milano,"Via Cusani, 10",113,True
18639,Sanguinetto,"Corso Umberto, 90",189,False
18640,Ponte Gardena,"Via Roma, 88",147,False
18642,Pieve Di Compresseto,"Via Marconi, 25",124,True
18643,Genova,"Vico del Ferro, 5",224,False
18645,Olmo Al Brembo,"Corso Umberto, 92",106,False
18646,San Martino In Freddana,"Via Matteotti, 90",146,False
18647,Orvieto Stazione,"Via Garibaldi, 63",216,True
18648,Barco,"Piazza Duomo, 61",136,False
18649,Brescia,"Via Mazzini, 68",180,False
18650,S. Lugano,"Via XX Settembre, 22",114,False
18651,Bari,"Via Cognetti, 8",225,True
18654,Brescia,"Piazza Vittoria, 1",161,False
18655,Agosta,"Via Mazzini, 79",151,False
18656,Racalmuto,"Corso Italia, 87",142,False
18658,Martiniana Po,"Via Verdi, 6",115,False
18659,Bergamo,"Via Torquato Tasso, 36",134,False
18661,Como,"Via Nazionale, 10",159,False
18662,Firenze,"Via Nazionale, 22",133,True
18665,Milano,"Via Melchiorre Gioia, 55",179,True
18668,Trieste,"Via San Nicolò, 30",100,False
18670,Milano,"Viale Papiniano, 22",181,True
18671,Alice Castello,"Corso Vittorio Emanuele II, 108",86,False
18672,Talana,"Via Vittorio Emanuele, 6",143,False
18674,Santa Maria Goretti,"Piazza della Repubblica, 6",122,False
18678,Grand Villa,"Via Nazionale, 97",151,False
18680,Pieve Di Zignago,"Via Marconi, 83",143,False
18681,Brescia,"Corso Garibaldi, 19",147,True
18683,Darfo Boario Terme,"Corso Italia, 126",82,True
18685,Lecce,"Corso Vittorio Emanuele II, 28",129,True
18686,Trieste,"Via della Geppa, 5",201,False
18687,Malagnino,"Via Cavour, 87",119,False
18688,Salassa,"Piazza della Repubblica, 129",115,True
18690,Pezzano,"Via Nazionale, 43",134,True
18693,Isola Sacra,"Via XX Settembre, 94",142,True
18695,Selvino,"Via Matteotti, 52",227,False
18696,Fiacchini,"Piazza della Repubblica, 20",164,False
18697,Sala Comacina,"Via Cavour, 74",114,True
18698,Napoli,"Via Santa Lucia, 15",151,False
18700,Reggio Calabria,"Corso Garibaldi, 456",244,True
18701,Trieste,"Viale XX Settembre, 28",172,False
18703,Berzo San Fermo,"Via Marconi, 58",65,False
18704,Napoli,"Via dei Mille, 40",137,False
18705,Tiggiano,"Via Mazzini, 149",221,False
18706,Casamassella,"Corso Italia, 87",174,True
18707,Torino,"Corso Vinzaglio, 14",132,False
18708,Ponti Sul Mincio,"Via Mazzini, 146",118,True
18709,Bergamo,"Via Torquato Tasso, 36",157,False
18711,San Giorgio A Colonica,"Piazza della Repubblica, 110",82,True
18713,Lecce,"Via Palmieri, 72",112,True
18716,Concas,"Corso Umberto, 20",199,False
18717,Trigolo,"Via XX Settembre, 130",126,False
18719,Brescia,"Piazza della Loggia, 1",117,False
18722,Montevitozzo,"Via Matteotti, 139",105,False
18723,Guasila,"Via Nazionale, 52",208,False
18724,Lequio Tanaro,"Via Matteotti, 103",157,False
18725,San Sumino,"Via Vittorio Emanuele, 132",166,False
18726,Bari,"Via Dante Alighieri, 27",208,False
18727,Trieste,"Piazza Goldoni, 10",108,False
18728,Pieve Torina,"Via Verdi, 5",144,False
18729,Apice Nuovo,"Corso Vittorio Emanuele II, 48",210,False
18730,Napoli,"Spaccanapoli, 18",152,True
18731,Milano,"Corso di Porta Ticinese, 87",73,False
18733,Reggio Calabria,"Via Osanna, 7",196,False
18734,Mercatale Valdarno,"Via Kennedy, 69",148,False
18741,Firenze,"Borgo Ognissanti, 26",146,False
18742,Milano,"Corso Europa, 11",132,True
18744,Milano,"Viale Papiniano, 22",115,False
18745,Reggio Calabria,"Via Demetrio Tripepi, 93",106,False
18746,Firenze,"Via Roma, 1",107,False
18748,Torino,"Via Alfieri, 6",118,False
18750,Pescolanciano,"Via Cavour, 94",208,True
18751,Milano,"Via Savona, 17",70,False
18753,Banzano,"Via Dante, 62",148,True
18754,Trieste,"Piazza dell'Unità d'Italia, 4",95,False
18755,Vestone,"Via XX Settembre, 112",166,True
18756,Ripalta Arpina,"Via Matteotti, 82",116,False
18758,Napoli,"Via Chiaia, 149",157,False
18759,Ancona,"Via Cavour, 106",233,False
18762,Fossalunga,"Via Vittorio Emanuele, 74",131,False
18763,Pietravairano,"Via Verdi, 66",268,False
18764,Traidodini,"Piazza Duomo, 104",184,False
18767,Trieste,"Via Cesare Battisti, 18",201,False
18768,Milano,"Via Manzoni, 38",104,False
18769,Montiggl,"Via Dante, 50",127,False
18772,Bussolengo,"Via Roma, 63",121,True
18775,Firenze,"Via del Corso, 6",151,True
18779,Firenze,"Via Nazionale, 22",112,True
18784,Lecce,"Viale Marche, 16",157,True
18785,Gambarare,"Via Matteotti, 109",102,False
18788,Torino,"Corso Matteotti, 11",74,False
18790,Sant'Antonino Di Susa,"Via Garibaldi, 52",246,False
18791,Bergamo,"Via Sant'Alessandro, 43",78,True
18792,Pezzo Di Villa San Giovanni,"Via Vittorio Emanuele, 35",196,False
18793,Venezia,"Calle Larga XXII Marzo, 2359",136,False
18796,Padernello,"Via Vittorio Emanuele, 72",122,True
18797,Raossi,"Via Verdi, 11",144,False
18799,Napoli,"Via Diaz, 29",154,False
18800,Quingentole,"Piazza della Repubblica, 6",102,True
18802,Montebello Della Battaglia,"Via Garibaldi, 22",139,True
18803,Riccione,"Via Nazionale, 77",168,False
18805,Scurzolengo,"Via Mazzini, 105",66,False
18810,Chiesanuova,"Corso Umberto, 24",147,False
18811,Trieste,"Via San Nicolò, 30",93,False
18813,Capezzano Monte,"Via Dante, 61",206,False
18814,Gavoi,"Corso Italia, 147",206,True
18815,Pruno,"Corso Vittorio Emanuele II, 31",87,True
18818,Como,"Corso Vittorio Emanuele II, 149",127,False
18819,Stella,"Corso Vittorio Emanuele II, 65",76,False
18822,Peschiera Borromeo,"Piazza della Repubblica, 24",141,True
18823,Leca,"Piazza Duomo, 32",165,True
18824,Campazzo,"Via Nazionale, 85",138,False
18825,Trieste,"Corso Cavour, 7",185,True
18827,Taureana,"Via Marconi, 61",102,False
18828,Reggio Calabria,"Via Aschenez, 68",105,True
18830,Borgorose,"Via Cavour, 37",114,False
18831,Trieste,"Corso Italia, 6",243,True
18836,Termine Di Cadore,"Via Verdi, 55",68,False
18837,Vendone,"Via Vittorio Emanuele, 113",220,False
18838,Milano,"Via Tortona, 27",96,True
18841,Firenze,"Via Maggio, 18",156,False
18842,Magazzino,"Via Garibaldi, 126",103,False
18843,Torino,"Corso San Maurizio, 25",200,True
18846,Sagama,"Corso Umberto, 29",59,True
18849,Prissiano,"Via Nazionale, 140",102,False
18851,Umbriatico,"Via Matteotti, 122",133,False
18852,Torino,"Via Arsenale, 17",189,True
18853,Valloriate,"Piazza Duomo, 72",160,False
18855,Miano,"Via Dante, 93",188,True
18857,Cavalcaselle,"Piazza della Repubblica, 95",215,True
18859,Torino,"Via Nizza, 230",254,False
18864,Genova,"Via XX Settembre, 33",107,False
18865,Sinic,"Via Garibaldi, 14",101,True
18866,Trino,"Piazza Duomo, 65",153,False
18867,Brescia,"Via San Faustino, 13",202,True
18868,Bucine,"Via Marconi, 80",144,False
18869,Firenze,"Via Ghibellina, 70",178,False
18870,Nespoli,"Corso Italia, 137",135,True
18872,Napoli,"Via Crispi, 69",109,False
18874,Napoli,"Via Foria, 124",149,False
18875,Bregano,"Via Marconi, 3",84,True
18877,Bergamo,"Corsarola, 3",167,True
18878,Trieste,"Viale XX Settembre, 28",177,True
18879,Filogaso,"Via XX Settembre, 24",148,True
18881,Specchia Gallone,"Piazza Duomo, 77",89,False
18882,Trieste,"Via Cesare Battisti, 18",107,False
18883,Seccheto,"Via Verdi, 113",92,False
18887,Rodeano,"Via Nazionale, 105",102,False
18888,Bergamo,"Via XX Settembre, 91",119,False
18890,Torino,"Corso Vinzaglio, 14",161,True
18891,Napoli,"Via Chiaia, 149",198,False
18894,Odalengo Grande,"Piazza della Repubblica, 121",132,False
18895,Bari,"Via Putignani, 158",94,False
18897,St.Jakob In Ahrnta,"Via Matteotti, 86",136,False
18898,Torino,"Via Santa Teresa, 5",120,False
18901,Sant'Agabio,"Via Matteotti, 26",121,True
18902,Firenze,"Piazza della Repubblica, 1",175,False
18903,Pimonte,"Via Vittorio Emanuele, 130",78,False
18907,Genova,"Via Garibaldi, 18",150,False
18908,Torino,"Corso Giulio Cesare, 45",91,True
18910,Curtarolo,"Via Matteotti, 141",174,False
18912,Raffadali,"Via Nazionale, 117",178,False
